listed_price,rating,mrp,discount_percent,product_name,review_count
249.0,4.5,499.0,50.1,"Amazon Basics Earphone Carrying Case - Multi Purpose Pocket Storage with Carabiner Hook, Travel Organizer for Earphones, Pen Drives, Memory Card, Cable (Black)",1900
699.0,4.5,4999.0,86.02,"Dubstep Buzz X7 in-Ear Wireless Earbuds with Upto 56 hrs Playtime, 13mm Dynamic Drivers, X-Bass Technology, ENC, Mics, Bluetooth V5.3, Dual Mode (Music/Game) Type-C Fast Charging (Silver)",32
548.0,4.0,1999.0,72.59,"Portronics Harmonics Z7 Bluetooth Wireless in Ear Earphones with Upto 40 Hours Playback, 10mm Dynamic Driver, Gaming Mode, High Bass, IPX4 Water and Sweat Resistant, Type C Fast Charging(Black)",2800
399.0,4.0,399.0,0.0,"pTron Boom Play X4 Dual Driver in-Ear Type C Wired Earphones with in-line HD Mic, Music Call Control, Ergo-fit, 1.2m Tangle-Free Cable, Wide Compatibility (Black)",156
699.0,4.0,2999.0,76.69,"Ultrabuds N5 with Latest BT v6.0, 40Hr Playtime, 13mm Dynamic Drivers, Rich Bass Bluetooth (Smoky Sun, True Wireless)",41
1299.0,4.0,1299.0,0.0,"Boat 2025 Launch Rockerz 301 ANC, (~30dB) ANC, 13mm Drivers,ENx, 40ms Low Latency, Hall Switch, Stream Ad Free Music via App Support, Bluetooth Neckband, Wireless with Mic Earphones (Onyx Black)",46600
99.0,3.9,99.0,0.0,Sounce Earphone Case Cover Compatible with PTron Bassbuds Jade/truke BTG 1 Soft Silicone Skin Case Cover Shock-Absorbing Protective Case with Keychain [Front LED Visible]-Black-(Case Cover Only),832
99.0,3.6,99.0,0.0,"Sounce Earphone Case Cover Compatible with Bassbuds Duo, Soft Silicone Skin Case Cover Shock-Absorbing Protective Case with Keychain [Front LED Visible] [Blue]-(Case Cover Only)",871
298.0,2.0,999.0,70.17,PINITAFEB Earbuds Bluetooth 5.3 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable&Connection Smart LED Headset Sports Bud (White),5
199.0,4.0,199.0,0.0,"Sounce Portable Silicone Case Cover for Realme TechLife Buds T110 with Carabiner Clip & Keychain, Full Protection Shockproof Case Cover, Scratch-Resistant, Non-Slip Grip, Anti Fall Anti Dust (Black)",1400
1099.0,4.0,1099.0,0.0,"boAt 2025 Launch Airdopes 313, 13mm Drivers, Glide Shell, 75H Battery, 4Mics ENx Tech, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Carbon Black)",424
249.0,4.5,499.0,50.1,"Amazon Basics Earphone Carrying Case - Multi Purpose Pocket Storage with Carabiner Hook, Travel Organizer for Earphones, Pen Drives, Memory Card, Cable (Black)",1900
699.0,4.5,4999.0,86.02,"Dubstep Buzz X7 in-Ear Wireless Earbuds with Upto 56 hrs Playtime, 13mm Dynamic Drivers, X-Bass Technology, ENC, Mics, Bluetooth V5.3, Dual Mode (Music/Game) Type-C Fast Charging (Silver)",32
548.0,4.0,1999.0,72.59,"Portronics Harmonics Z7 Bluetooth Wireless in Ear Earphones with Upto 40 Hours Playback, 10mm Dynamic Driver, Gaming Mode, High Bass, IPX4 Water and Sweat Resistant, Type C Fast Charging(Black)",2800
399.0,4.0,399.0,0.0,"pTron Boom Play X4 Dual Driver in-Ear Type C Wired Earphones with in-line HD Mic, Music Call Control, Ergo-fit, 1.2m Tangle-Free Cable, Wide Compatibility (Black)",156
399.0,4.0,399.0,0.0,"pTron Boom Play X4 Dual Driver in-Ear Type C Wired Earphones with in-line HD Mic, Music Call Control, Ergo-fit, 1.2m Tangle-Free Cable, Wide Compatibility (Black)",156
26999.0,4.3,45999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
10999.0,4.2,14999.0,27.0,"realme NARZO 80 Lite 5G (Onyx Black, 6GB+128GB) | 6000mAh Long-Lasting Battery | MediaTek Dimensity 6300 5G | AI Assist | IP64 Rated Water & Dust Resistance | Military-Grade Durability",2600
26999.0,4.3,45999.0,41.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
11999.0,4.1,19999.0,40.0,"Redmi 13 5G Prime Edition, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",4500
14999.0,3.9,25499.0,41.0,"Samsung Galaxy M36 5G (Serene Green, 6 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
14999.0,4.1,16999.0,12.0,"iQOO Z10 Lite 5G (Titanium Blue, 8GB RAM, 256GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTuTu Score | IP64 Rated & Military Grade Shock-Resistance*",4600
26999.0,4.3,29999.0,10.0,"iQOO Z10 5G (Stellar Black, 12GB RAM, 256GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in The Segment",3900
31999.0,4.4,34999.0,9.0,OnePlus Nord 5 | Snapdragon 8s Gen 3 | Stable 144FPS Gaming | Dual 50MP Flagship Camera | Powered by OnePlus AI | 8GB + 256GB | Dry Ice,3500
10299.0,4.1,13999.0,26.0,"POCO M7 5G Satin Black 8GB RAM|128GB ROM|SD4 Gen2 Processor|6.88"" HD+ Display|50MP Camera|8MP Front Camera|5160 mAh Battery",2100
9999.0,4.0,13999.0,29.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
16499.0,4.3,18999.0,28.0,"iQOO Z10x 5G (Ultramarine, 8GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability",8400
29999.0,4.3,48999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 12GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
11499.0,4.0,15499.0,28.0,"Samsung Galaxy M06 5G (Blazing Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
31999.0,4.4,34999.0,9.0,OnePlus Nord 5 | Snapdragon 8s Gen 3 | Stable 144FPS Gaming | Dual 50MP Flagship Camera | Powered by OnePlus AI | 8GB + 256GB | Phantom Grey,3500
8999.0,4.0,12499.0,28.0,"Samsung Galaxy M06 5G (Blazing Black, 4GB RAM, 64GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
37999.0,4.4,40999.0,7.0,OnePlus Nord 5 | Snapdragon 8s Gen 3 | Stable 144FPS Gaming | Dual 50MP Flagship Camera | Powered by OnePlus AI | 12GB + 512GB | Phantom Grey,3500
14999.0,3.9,25499.0,28.0,"Samsung Galaxy M36 5G (Serene Green, 6 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
14999.0,4.3,17499.0,14.0,"iQOO Z10x 5G (Titanium, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability",8400
6899.0,4.0,8339.0,17.0,"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | Charger in Box",1400
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
8999.0,4.0,12499.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 64GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
16499.0,4.4,19499.0,15.0,"Vivo T4x 5G (Marine Blue, 128 GB) (8 GB RAM)",1700
6799.0,4.1,8999.0,24.0,"POCO C71, Desert Gold (4GB, 64GB)",1400
10699.0,4.0,14499.0,26.0,POCO M6 Plus 5G Ice Silver 8GB RAM 128GB ROM,1800
5799.0,3.9,6699.0,13.0,"Lava O3 (Glossy Blue, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",1000
17499.0,3.9,25499.0,28.0,"Samsung Galaxy M36 5G (Orange Haze, 6 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
14999.0,4.3,17499.0,28.0,"iQOO Z10x 5G (Ultramarine, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability",8400
13499.0,4.0,15499.0,13.0,"Lava Storm Play 5G (Dune Titanium, 8+8*GB RAM, 256 GB Storage)|India's First MT D7060 Processor with 525k Antutu |50 MP AI Camera | 6.75"" HD+ Display| 5000 mAh Battery |IP64 Dust & Water Proof",1000
41999.0,4.4,44999.0,7.0,"OnePlus 13R | Smarter with OnePlus AI | Lifetime Display Warranty (12GB RAM, 256GB Storage Nebula Noir)",3600
19999.0,4.1,27999.0,28.0,"Lava Agni 3 5G (Heather Glass, 8GB+256GB) | India's 1st Dual AMOLED | 1.5K Curved Display | Dimensity 7300X | 50MP Triple AI Telephoto Camera | 66W Fast Charge | with Charging Adapter",1400
8299.0,4.2,10999.0,25.0,"realme NARZO 80 Lite 4G (Beach Gold, 6GB+128GB) | 6300mAh Segment's Biggest Battery | 7.94mm Slim Design | 300% Ultra Volume | Pulse Light: 9 Colors, 5 Glow Modes | Ai Assist",1800
24999.0,4.3,26999.0,28.0,"iQOO Z10R 5G (Moonstone, 12GB RAM, 256GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu",2800
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
21999.0,3.9,29999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 256 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
20999.0,4.3,23499.0,11.0,"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu",2800
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
14999.0,4.0,21999.0,32.0,"Redmi Note 14 5G (Mystique White, 6GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",2400
29999.0,4.3,48999.0,28.0,"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
18999.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Orange Haze, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
30999.0,4.4,35999.0,14.0,"iQOO Neo 10R 5G (Raging Blue, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery Smartphone | Segment's Most Stable 90FPS for 5 Hours",5300
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
20579.0,4.2,27999.0,27.0,"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 12GB RAM, 256GB Storage)",1000
26999.0,4.3,45999.0,28.0,"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
14483.0,4.2,19999.0,28.0,"realme NARZO 70 Turbo 5G (Turbo Green,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",5200
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
20498.0,4.3,27999.0,28.0,"realme NARZO 80 Pro 5G (Speed Silver,12GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof",1600
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
9499.0,4.1,12999.0,27.0,"Redmi 14C 5G (Stargaze Black, 4GB RAM, 64GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88â€) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",2600
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
6699.0,4.2,8499.0,21.0,"TECNO Spark GO 2 (Turquoise Green, 3GB+64GB) | Segment 1st IP64 SGS Certified | Segment's 1st AI with Indian Languages |Segment's 1st No Network Communications* | 120Hz Display | 5000mAh Battery",1100
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
6799.0,3.9,9999.0,32.0,"POCO C51 (Power Black, 4GB RAM, 64GB Storage)",2000
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
229.0,4.6,599.0,62.0,"Portronics Mobot III 360Â° Rotatable & Foldable Mobile Phone Holder With Stable Metallic base,Adjustable Height, Anti Skid Pad,Tabletop Mobile Phone Stand for all Smartphones,tablets,Kindle,ipad(Black)",1000
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
1099.0,3.9,1549.0,29.0,"Lava A3 King Dual Sim Keypad Mobile Phone | 1750mAh Big Battery | 1.8"" Large Display | 7 Languages Read & Write Support | Vibration Alert (Charcol Grey)",1600
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
79.0,4.2,599.0,28.0,"STRIFF Smartphone Stand, Tabletop, Foldable, Mobile Phone Stand, Tablet Stand, Smartphone Holder, Adjustable Height, Anti-Slip, Lightweight, Compact, Portrait and Horizontal, Easy to Carry(Black)",2900
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
299.0,4.5,699.0,28.0,"Ambrane 360Â° Rotation, Foldable Design Mobile Stand with Stable Metalic Round Base, Multiple Height & Angle adjustments Compatible with Smartphones, Tablets, Kindles & iPad (Twistand 360, Black)",1100
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
349.0,3.9,599.0,28.0,"Portronics Mobike 5 Scooty/Scooter Phone Holder with Mirror Mount, 360 Degree Rotation, Strong Grip, Compatible with 4.7"" to 7.2"" Smartphone, Mobile Stand for Scooter, Cycle & Motorcycle (Black)",1100
375.0,3.9,1599.0,28.0,"WeCool S1 Selfie Stick Tripod, 3-in-1 Multifunctional Design with Detachable Wireless Remote, Portable & Lightweight Phone Tripod for Vlogging, Photography, iPhone & Android Smartphones",22700
386.0,4.1,1499.0,28.0,"WeCool T2 Foldable and Portable Tabletop Mobile Stand with Stable Base,Height and View Angle Adjustable Phone Stand,Ideal Mobile Holder for Smartphones,Tablets, Kindles",3800
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
99.0,4.0,399.0,75.0,"Portronics Swipe 2 Screen Cleaner & Duster with Refillable Spray Bottle, Chemical Free for Monitors & Laptop Screen, Smartphones & Tablets(Blue)",1200
109.0,4.2,499.0,78.0,"ZEBRONICS ATC1 USB Type A to Type C Converter, USB 3.0, High-Speed Data Transfer, Backward Compatibility, Plug and Play, for Laptops | Smartphones | Compatible Devices",1800
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
119.0,4.3,299.0,28.0,"Portronics Modesk 101 Wall Mount Mobile Holder with Adhesive Strips, Charging Holder Compatible with iPhone, Smartphone and Mini Tablet (White)",6400
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
999.0,4.2,3999.0,28.0,"WeCool B4 360Â° Rotational Stable Mobile Holder for Bikes with 4 Arm Strong Protection,Mobile Stand for Bike Handle with One Click Locking,Perfect for Mounting Smartphones,Map & GPS Devices - Black",7400
349.0,4.3,699.0,28.0,"amazon basics Aluminum Adjustable Mobile Phone Foldable Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Black)",19400
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
11499.0,4.0,15499.0,28.0,"Samsung Galaxy M06 5G (Blazing Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
349.0,3.8,995.0,65.0,"DIGITEKÂ® (DTR-200MT) 18CM Flexible & Portable Mini Tripod with Smartphone Holder & 360Â° Ball Head, 1kg Load Capacity, 2 Section Adjustment, Rubber Feet, For Smartphones, Compact Cameras, GoPro Cameras",10500
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
299.0,4.1,999.0,70.0,BOBO Universal Waterproof Pouch (Big Size) Cellphone Dry Bag Case for Smartphone â€“ Blue (Pack of 1),13500
16499.0,3.9,26999.0,28.0,"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography",3300
309.0,4.4,799.0,61.0,"Portronics Car Power 30 Dual Output Fast Car Charger with 30W Type-C PD & 30W USB, LED Indicator, Charging Adapter Compatible with Cars for iPhone & Android Smartphone, Smartwatch(Black)",2700
24999.0,4.3,42999.0,28.0,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",4400
9999.0,4.0,13999.0,28.0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",5300
283.0,4.0,999.0,28.0,OpenTechÂ® Military-Grade Tempered Glass Screen Protector Compatible For Samsung Galaxy A35 5G / Samsung Galaxy A55 5G (6.6 Inches) With Edge To Edge Coverage And Easy Installation Kit for Smartphone,8500
179.0,4.3,499.0,28.0,"Ambrane USB 3.0 to Type C OTG Adapter, with Thunderbolt to USB to Adapter, 10Gbps High Speed Data Transfer, Compatible with for All Type C Devices Smartphone, Laptops, Tablets, Chargers, MacBook",2000
